be_code,eo_code,temp_eo_code,eo_description,teh_mesto,gar_no,head_type,operation_start_date,expected_operation_finish_date
1100,100000043472,,Редуктор механизма поворота,11-RUD-BLAG-UGBL-E103,32,component,2009-11-30,
1100,100000043494,,Редуктор ходового механизма левый,11-RUD-BLAG-UGBL-E103,32,component,2009-11-30,
1100,100000043516,,Редуктор ходового механизма правый,11-RUD-BLAG-UGBL-E103,32,component,2009-11-30,
1100,100000043543,,Рукоять,11-RUD-BLAG-UGBL-E103,32,component,2009-11-30,
1100,100000043572,,Стрела,11-RUD-BLAG-UGBL-E103,32,component,2009-11-30,
1100,100000043694,,Ковш,11-RUD-BLAG-UGBL-E103,32,component,2009-11-30,
1100,100000098882,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-BLAG-UGBL-E103,0,component,2017-07-14,
1100,100000062743,,Экскаватор электрический ЭКГ-10 №02,11-RUD-BLAG-UGBL-E105,2,head,1996-09-01,
1100,100000043583,,ЭД асинх,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000043275,,Генератор постоянного тока,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000043303,,Генератор привода поворота,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000043331,,Генератор привода подъема,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000043360,,Генератор привода тяги,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000043387,,Генератор собственных нужд,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000043607,,ЭД асинх,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000043631,,ЭД асинх,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000043654,,ЭД асинх,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000043710,,Стенка,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000043739,,Челюсть,11-RUD-BLAG-UGBL-E105,2,component,1996-09-01,
1100,100000036869,,Компьютер пром. бортовой RMB-C2 LP,11-RUD-BLAG-UGBL-E105,0,component,2019-05-10,
1100,100000043412,,Редуктор лебедки напора,11-RUD-BLAG-UGBL-E105,2,component,2008-02-19,
1100,100000043437,,Редуктор лебедки подъема,11-RUD-BLAG-UGBL-E105,2,component,2008-02-19,
1100,100000043459,,Редуктор механизма поворота,11-RUD-BLAG-UGBL-E105,2,component,2008-02-19,
1100,100000043482,,Редуктор ходового механизма левый,11-RUD-BLAG-UGBL-E105,2,component,2008-02-19,
1100,100000043505,,Редуктор ходового механизма правый,11-RUD-BLAG-UGBL-E105,2,component,2008-02-19,
1100,100000043531,,Рукоять,11-RUD-BLAG-UGBL-E105,2,component,2008-02-19,
1100,100000043560,,Стрела,11-RUD-BLAG-UGBL-E105,2,component,2008-02-19,
1100,100000043682,,Ковш,11-RUD-BLAG-UGBL-E105,2,component,2008-02-19,
1100,100000062738,,Экскаватор электрический ЭКГ-10 №30,11-RUD-BLAG-UGBL-E106,30,head,2012-12-31,
1100,100000043582,,ЭД асинх,11-RUD-BLAG-UGBL-E106,30,component,2012-12-31,
1100,100000043629,,ЭД асинх,11-RUD-BLAG-UGBL-E106,30,component,2012-12-31,
1100,100000043272,,Генератор постоянного тока,11-RUD-BLAG-UGBL-E106,30,component,2012-12-31,
1100,100000043300,,Генератор привода поворота,11-RUD-BLAG-UGBL-E106,30,component,2012-12-31,
1100,100000043328,,Генератор привода подъема,11-RUD-BLAG-UGBL-E106,30,component,2012-12-31,
1100,100000043357,,Генератор привода тяги,11-RUD-BLAG-UGBL-E106,30,component,2012-12-31,
1100,100000043383,,Генератор собственных нужд,11-RUD-BLAG-UGBL-E106,30,component,2012-12-31,
1100,100000043606,,ЭД асинх,11-RUD-BLAG-UGBL-E106,30,component,2012-12-31,
1100,100000043653,,ЭД асинх,11-RUD-BLAG-UGBL-E106,30,component,2012-12-31,
1100,100000043410,,Редуктор лебедки напора,11-RUD-BLAG-UGBL-E106,30,component,2009-11-30,
1100,100000043435,,Редуктор лебедки подъема,11-RUD-BLAG-UGBL-E106,30,component,2009-11-30,
1100,100000043457,,Редуктор механизма поворота,11-RUD-BLAG-UGBL-E106,30,component,2009-11-30,
1100,100000043481,,Редуктор ходового механизма левый,11-RUD-BLAG-UGBL-E106,30,component,2009-11-30,
1100,100000043503,,Редуктор ходового механизма правый,11-RUD-BLAG-UGBL-E106,30,component,2009-11-30,
1100,100000043528,,Рукоять,11-RUD-BLAG-UGBL-E106,30,component,2009-11-30,
1100,100000043557,,Стрела,11-RUD-BLAG-UGBL-E106,30,component,2009-11-30,
1100,100000096362,,Ковш,11-RUD-BLAG-UGBL-E106,30,component,2021-12-12,
1100,100000098879,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-BLAG-UGBL-E106,0,component,2017-07-14,
1100,100000063335,,Экскаватор электрический ЭКГ-18 №01,11-RUD-BLAG-UGBL-E801,1,head,2016-08-01,
1100,100000043594,,ЭД асинх,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043286,,Генератор постоянного тока,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043314,,Генератор привода поворота,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043342,,Генератор привода подъема,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043370,,Генератор привода тяги,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043398,,Генератор собственных нужд,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043618,,ЭД асинх,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043642,,ЭД асинх,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043664,,ЭД асинх,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043721,,Стенка,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043750,,Челюсть,11-RUD-BLAG-UGBL-E801,1,component,2016-08-01,
1100,100000043423,,Редуктор лебедки напора,11-RUD-BLAG-UGBL-E801,1,component,2009-11-30,
1100,100000043447,,Редуктор лебедки подъема,11-RUD-BLAG-UGBL-E801,1,component,2009-11-30,
1100,100000043470,,Редуктор механизма поворота,11-RUD-BLAG-UGBL-E801,1,component,2009-11-30,
1100,100000043493,,Редуктор ходового механизма левый,11-RUD-BLAG-UGBL-E801,1,component,2009-11-30,
1100,100000043515,,Редуктор ходового механизма правый,11-RUD-BLAG-UGBL-E801,1,component,2009-11-30,
1100,100000043571,,Стрела,11-RUD-BLAG-UGBL-E801,1,component,2009-11-30,
1100,100000043693,,Ковш,11-RUD-BLAG-UGBL-E801,1,component,2009-11-30,
1100,100000079668,,Рукоять,11-RUD-BLAG-UGBL-E801,1,component,2021-05-02,
1100,100000098889,,Компьютер пром. бортовой TRAX-10 HP,11-RUD-BLAG-UGBL-E801,0,component,2018-09-23,
1100,100000099577,,Экскаватор 4100C AC P&H №10,11-RUD-BLAG-UGBL-P401,10,head,2023-06-01,
1100,100000099579,,Экскаватор 4100C AC P&H №11,11-RUD-BLAG-UGBL-P402,11,head,2023-10-01,
1100,100000099581,,Экскаватор 4100C AC P&H №12,11-RUD-BLAG-UGBL-P403,12,head,2023-04-01,
1100,100000099585,,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P404,0,head,2024-01-01,
1100,100000099583,,Экскаватор 4100C AC P&H №13,11-RUD-BLAG-UGBL-P405,13,head,2023-05-01,
1100,100000067189,,Экскаватор гидравл. PC3000-6 №502,11-RUD-BLAG-UGBL-P601,502,head,2009-11-30,
1100,100000039710,,Двигатель внутр.сгорания №33198664,11-RUD-BLAG-UGBL-P601,502,component,2018-04-02,
1100,100000059278,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-BLAG-UGBL-P601,26,component,2014-12-31,
1100,100000056959,,Стрела,11-RUD-BLAG-UGBL-P601,502,component,2009-11-30,
1100,100000056960,,Рукоять,11-RUD-BLAG-UGBL-P601,502,component,2009-11-30,
1100,100000056961,,Ковш,11-RUD-BLAG-UGBL-P601,502,component,2009-11-30,
1100,100000063332,,Экскаватор гидравл. PC3000-6 №504,11-RUD-BLAG-UGBL-P602,504,head,2011-06-25,
1100,100000059236,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-BLAG-UGBL-P602,504,component,2016-10-17,
1100,100000039840,,Ковш,11-RUD-BLAG-UGBL-P602,504,component,2018-03-19,
1100,100000039760,,Рукоять,11-RUD-BLAG-UGBL-P602,504,component,2011-06-25,
1100,100000039801,,Стрела,11-RUD-BLAG-UGBL-P602,504,component,2011-06-25,
1100,100000098877,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-BLAG-UGBL-P602,0,component,2017-07-14,
1100,100000063334,,Экскаватор гидравл. PC1250-7 №01,11-RUD-BLAG-UGBL-P701,1,head,2015-01-31,
1100,100000039761,,Рукоять,11-RUD-BLAG-UGBL-P701,1,component,2008-02-19,
1100,100000039802,,Стрела,11-RUD-BLAG-UGBL-P701,1,component,2008-02-19,
1100,100000039841,,Ковш,11-RUD-BLAG-UGBL-P701,1,component,2008-02-19,
1100,100000095327,,Двигатель внутр.сгорания №б/н,11-RUD-BLAG-UGBL-P701,1,component,2021-11-24,
1100,100000098872,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-BLAG-UGBL-P701,0,component,2017-07-14,
1100,100000063337,,Экскаватор гидравл. PC1250-8 №07,11-RUD-BLAG-UGBL-P801,7,head,2017-12-31,
1100,100000039712,,Двигатель внутр.сгорания №514639,11-RUD-BLAG-UGBL-P801,7,component,2017-12-31,
1100,100000039762,,Рукоять,11-RUD-BLAG-UGBL-P801,7,component,2017-12-31,
1100,100000039803,,Стрела,11-RUD-BLAG-UGBL-P801,7,component,2017-12-31,
1100,100000039842,,Ковш,11-RUD-BLAG-UGBL-P801,7,component,2017-12-31,
1100,100000098870,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-BLAG-UGBL-P801,0,component,2017-07-14,
1100,100000026774,,Экскаватор гидравл. PC1250-8 №08,11-RUD-BLAG-UGBL-P802,8,head,2020-01-20,
1100,100000039727,,Рукоять,11-RUD-BLAG-UGBL-P802,8,component,2020-01-20,
1100,100000039768,,Стрела,11-RUD-BLAG-UGBL-P802,8,component,2020-01-20,
1100,100000039809,,Ковш,11-RUD-BLAG-UGBL-P802,8,component,2020-01-20,
1100,100000039677,,Двигатель внутр.сгорания,11-RUD-BLAG-UGBL-P802,8,component,2020-01-20,
1100,100000098891,,Компьютер пром. бортовой TRAX-10 HP,11-RUD-BLAG-UGBL-P802,0,component,2018-09-23,
1100,100000063338,,Экскаватор электрический WK-20 №03,11-RUD-BLAG-UGBL-W201,3,head,2017-09-08,
1100,100000059234,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-BLAG-UGBL-W201,0,component,2016-10-17,
1100,100000043724,,Стенка,11-RUD-BLAG-UGBL-W201,3,component,2021-08-26,
1100,100000043752,,Челюсть,11-RUD-BLAG-UGBL-W201,3,component,2021-08-26,
1100,100000053333,,Редуктор ходовой,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000053334,,Редуктор ходовой,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000053766,,ЭД асинх YJ13L3X1,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000053767,,ЭД асинх YJ13L3X1,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000095253,,Эл/дв.YJ13L4 TZ,11-RUD-BLAG-UGBL-W201,3,component,2021-02-18,
1100,100000053324,,Редуктор подъема,11-RUD-BLAG-UGBL-W201,3,component,2017-09-08,
1100,100000053746,,ЭД асинх YJ56B1,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000053313,,Редуктор поворота,11-RUD-BLAG-UGBL-W201,3,component,2017-09-08,
1100,100000053314,,Редуктор поворота,11-RUD-BLAG-UGBL-W201,3,component,2017-09-08,
1100,100000053750,,ЭД асинх YJ80A1,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000053751,,ЭД асинх YJ80A1,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000053747,,ЭД асинх YJ56B1,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000043425,,Редуктор лебедки напора,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000043544,,Рукоять,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000043573,,Стрела,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000043695,,Ковш,11-RUD-BLAG-UGBL-W201,3,component,2009-11-30,
1100,100000054866,,Экскаватор электрический WK-20 №8,11-RUD-BLAG-UGBL-W202,8,head,2021-02-18,
1100,100000056976,,Редуктор ходового механизма правый,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056205,,Ковш,11-RUD-BLAG-UGBL-W202,8,component,2021-02-18,
1100,100000056963,,Стрела,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056964,,Рукоять,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056965,,Редуктор лебедки напора,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056966,,Редуктор лебедки подъема,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056977,,Редуктор ходового механизма левый,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056978,,Редуктор механизма поворота,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056967,,ЭД асинх,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056973,,ЭД асинх,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056974,,ЭД асинх,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056975,,ЭД асинх,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056968,,Генератор привода тяги,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056969,,Генератор привода подъема,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056970,,Генератор привода поворота,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056971,,Генератор постоянного тока,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000056972,,Генератор собственных нужд,11-RUD-BLAG-UGBL-W202,8,component,2020-02-18,
1100,100000098888,,Компьютер пром. бортовой TRAX-10 HP,11-RUD-BLAG-UGBL-W202,0,component,2018-09-23,
1100,100000061898,,Станок буровой DE810-CT №01,11-RUD-CBVZ-DE01,1,head,2017-02-20,
1100,100000045482,,Двигатель бурения №73268106,11-RUD-CBVZ-DE01,1,component,2017-02-19,
1100,100000039586,,Редуктор вращения,11-RUD-CBVZ-DE01,1,component,2017-02-20,
1100,100000039607,,Установка компрессорная,11-RUD-CBVZ-DE01,1,component,2017-02-20,
1100,100000045483,,Двигатель хода №MCW03701,11-RUD-CBVZ-DE01,1,component,2017-02-19,
1100,100000061899,,Станок буровой DML HP 1450 №73,11-RUD-CBVZ-HP02,73,head,2017-08-31,
1100,100000039580,,Двигатель внутр.сгорания №TWM03481,11-RUD-CBVZ-HP02,73,component,2019-03-01,
1100,100000039601,,Редуктор вращения,11-RUD-CBVZ-HP02,73,component,2017-08-31,
1100,100000039623,,Установка компрессорная,11-RUD-CBVZ-HP02,73,component,2014-05-08,
1100,100000098884,,Компьютер пром. бортовой TRAX-10 HP,11-RUD-CBVZ-HP02,0,component,2018-09-23,
1100,100000061914,,Станок буровой DML HP 1450 №74,11-RUD-CBVZ-HP03,74,head,2017-05-07,
1100,100000039624,,Установка компрессорная,11-RUD-CBVZ-HP03,74,component,2017-08-01,
1100,100000053307,,Редуктор вращения,11-RUD-CBVZ-HP03,0,component,2019-01-01,
1100,100000039581,,Двигатель внутр.сгорания №TWM03520,11-RUD-CBVZ-HP03,74,component,2019-01-01,
1100,100000061910,,Станок буровой DML LP №68,11-RUD-CBVZ-LP03,68,head,2009-03-31,
1100,100000039617,,Установка компрессорная,11-RUD-CBVZ-LP03,66,component,2009-01-17,
1100,100000039596,,Редуктор вращения,11-RUD-CBVZ-LP03,68,component,2009-03-31,
1100,100000066017,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-LP03,0,component,2017-12-31,
1100,100000061887,,Станок буровой DML LP №69,11-RUD-CBVZ-LP04,69,head,2013-09-30,
1100,100000055885,,Установка компрессорная,11-RUD-CBVZ-LP04,69,component,2013-09-30,
1100,100000056979,,Редуктор вращения,11-RUD-CBVZ-LP04,69,component,2013-09-30,
1100,100000059275,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-LP04,22,component,2014-12-31,
1100,100000056217,,Двигатель внутр.сгорания №80141463,11-RUD-CBVZ-LP04,69,component,2008-02-19,
1100,100000061897,,Станок буровой DML LP №70,11-RUD-CBVZ-LP05,70,head,2013-10-09,
1100,100000059239,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-LP05,70,component,2016-08-15,
1100,100000039597,,Редуктор вращения,11-RUD-CBVZ-LP05,70,component,2013-10-09,
1100,100000039619,,Установка компрессорная,11-RUD-CBVZ-LP05,70,component,2013-10-09,
1100,100000039576,,Двигатель внутр.сгорания №80087042,11-RUD-CBVZ-LP05,70,component,2008-02-19,
1100,100000054808,,Станок буровой DML LP №75,11-RUD-CBVZ-LP07,75,head,2020-08-26,
1100,100000056076,,Установка компрессорная,11-RUD-CBVZ-LP07,75,component,2020-08-26,
1100,100000056980,,Редуктор вращения,11-RUD-CBVZ-LP07,75,component,2020-08-26,
1100,100000056075,,Двигатель внутр.сгорания QSX15 №80248213,11-RUD-CBVZ-LP07,75,component,2020-08-01,
1100,100000098869,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-LP07,0,component,2017-07-14,
1100,100000054809,,Станок буровой DML LP №76,11-RUD-CBVZ-LP08,76,head,2020-09-01,
1100,100000059238,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-LP08,0,component,2016-08-15,
1100,100000056078,,Установка компрессорная,11-RUD-CBVZ-LP08,76,component,2020-09-01,
1100,100000056981,,Редуктор вращения,11-RUD-CBVZ-LP08,76,component,2020-09-01,
1100,100000056077,,Двигатель внутр.сгорания QSX15 №80106827,11-RUD-CBVZ-LP08,76,component,2020-08-01,
1100,100000068241,,Станок буровой DML LP №77,11-RUD-CBVZ-LP09,77,head,2021-08-30,
1100,100000081418,,Двигатель внутр.сгорания C18 №WRH13259,11-RUD-CBVZ-LP09,77,component,2021-08-30,
1100,100000098703,,Редуктор вращения,11-RUD-CBVZ-LP09,77,component,2022-02-01,
1100,100000098887,,Компьютер пром. бортовой TRAX-10 HP,11-RUD-CBVZ-LP09,0,component,2018-09-23,
1100,100000072782,,Станок буровой DML LP №78,11-RUD-CBVZ-LP11,78,head,2022-08-01,
1100,100000072783,,Станок буровой DML LP №79,11-RUD-CBVZ-LP12,79,head,2022-09-01,
1100,100000098917,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP13,0,head,2023-05-01,
1100,100000098916,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP14,0,head,2023-04-01,
1100,100000098918,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP15,0,head,2023-05-01,
1100,100000098919,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP16,0,head,2023-04-01,
1100,100000098920,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP17,0,head,2023-07-01,
1100,100000098921,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP18,0,head,2023-08-01,
1100,100000098922,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP19,0,head,2023-08-01,
1100,100000099056,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP20,0,head,2023-07-01,
1100,100000099057,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP21,0,head,2023-08-01,
1100,100000099058,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP22,0,head,2023-12-01,
1100,100000099059,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP23,0,head,2023-09-01,
1100,100000099060,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP24,0,head,2023-09-01,
1100,100000099061,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP25,0,head,2023-12-01,
1100,100000099062,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP26,0,head,2023-12-01,
1100,100000099063,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP27,0,head,2023-07-01,
1100,100000099064,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP28,0,head,2023-08-01,
1100,100000099065,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP29,0,head,2023-12-01,
1100,100000099113,,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP30,0,head,2023-12-01,
1100,100000061889,,Станок буровой PV-235 №55,11-RUD-CBVZ-P201,55,head,2012-04-04,
1100,100000039569,,Двигатель внутр.сгорания №WRH03597,11-RUD-CBVZ-P201,55,component,2017-12-31,
1100,100000039590,,Редуктор вращения,11-RUD-CBVZ-P201,55,component,2012-04-04,
1100,100000039612,,Установка компрессорная,11-RUD-CBVZ-P201,55,component,2012-04-04,
1100,100000059282,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-P201,74,component,2014-12-31,
1100,100000061895,,Станок буровой PV-235 №56,11-RUD-CBVZ-P202,56,head,2012-09-30,
1100,100000039571,,Двигатель внутр.сгорания №WRH01782,11-RUD-CBVZ-P202,0,component,2012-10-16,
1100,100000039613,,Установка компрессорная,11-RUD-CBVZ-P202,56,component,2012-09-30,
1100,100000053308,,Редуктор вращения,11-RUD-CBVZ-P202,56,component,2008-02-19,
1100,100000059280,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-P202,0,component,2017-12-31,
1100,100000061896,,Станок буровой PV-235 №57,11-RUD-CBVZ-P203,57,head,2012-10-16,
1100,100000039592,,Редуктор вращения,11-RUD-CBVZ-P203,57,component,2012-10-16,
1100,100000039614,,Установка компрессорная,11-RUD-CBVZ-P203,57,component,2012-10-16,
1100,100000077052,,Двигатель внутр.сгорания C18,11-RUD-CBVZ-P203,0,component,2020-08-04,
1100,100000098883,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-P203,0,component,2017-07-14,
1100,100000061888,,Станок буровой PV-235 №58,11-RUD-CBVZ-P204,58,head,2013-10-31,
1100,100000039572,,Двигатель внутр.сгорания №WJH07906,11-RUD-CBVZ-P204,0,component,2008-02-19,
1100,100000039615,,Установка компрессорная,11-RUD-CBVZ-P204,58,component,2013-10-31,
1100,100000059277,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-P204,58,component,2017-12-31,
1100,100000053309,,Редуктор вращения,11-RUD-CBVZ-P204,58,component,2008-02-19,
1100,100000026811,,Станок буровой PV351 №51,11-RUD-CBVZ-P301,51,head,2019-02-19,
1100,100000039653,,ЭД асинх ЭД_PV-351,11-RUD-CBVZ-P301,51,component,2008-02-19,
1100,100000065096,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-P301,51,component,2017-12-31,
1100,100000039625,,Редуктор вращения,11-RUD-CBVZ-P301,51,component,2019-02-19,
1100,100000053505,,Установка компрессорная,11-RUD-CBVZ-P301,51,component,2019-02-19,
1100,100000026812,,Станок буровой PV351 №52,11-RUD-CBVZ-P302,52,head,2019-04-01,
1100,100000039654,,ЭД асинх ЭД_PV-351,11-RUD-CBVZ-P302,52,component,2008-02-19,
1100,100000039626,,Редуктор вращения,11-RUD-CBVZ-P302,52,component,2019-04-01,
1100,100000053506,,Установка компрессорная,11-RUD-CBVZ-P302,52,component,2008-02-19,
1100,100000098873,,Компьютер пром. бортовой RMB-C2 HP,11-RUD-CBVZ-P302,0,component,2017-07-14,
1100,100000026813,,Станок буровой PV351 №53,11-RUD-CBVZ-P303,53,head,2019-06-07,
1100,100000039627,,Редуктор вращения,11-RUD-CBVZ-P303,53,component,2019-06-07,
1100,100000039641,,Установка компрессорная,11-RUD-CBVZ-P303,53,component,2019-06-07,
1100,100000039656,,ЭД асинх ЭД_PV-351,11-RUD-CBVZ-P303,53,component,2019-06-07,
1100,100000099678,,Редуктор вращения PV-351,11-RUD-CBVZ-P303,53,component,2022-03-27,
1100,100000098890,,Компьютер пром. бортовой TRAX-10 HP,11-RUD-CBVZ-P303,0,component,2018-09-23,
1100,100000073309,,Станок буровой PV-271 №59,11-RUD-CBVZ-P702,59,head,2021-12-25,
1100,100000078260,,Станок буровой PV-271 №60,11-RUD-CBVZ-P703,60,head,2022-08-01,
1100,100000098923,,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P707,0,head,2023-03-01,
1100,100000098924,,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P708,0,head,2023-04-01,
1100,100000098925,,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P709,0,head,2023-05-05,
1100,100000098926,,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P710,0,head,2023-06-01,
1100,100000098927,,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P711,0,head,2023-11-01,
1100,100000099071,,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P712,0,head,2022-04-30,
1100,100000099072,,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P713,0,head,2023-06-30,
1100,100000099073,,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P714,0,head,2023-05-31,
1100,100000099074,,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P715,0,head,2023-03-01,
1100,100000099075,,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P716,0,head,2023-11-30,
1100,100000061901,,Станок буровой SmartROC D65-10LF №19,11-RUD-CBVZ-RD01,19,head,2018-07-02,
1100,100000039567,,Двигатель внутр.сгорания №MCW11873,11-RUD-CBVZ-RD01,19,component,2018-07-02,
1100,100000062830,,Компьютер пром. бортовой Axon 3M,11-RUD-CBVZ-RD01,0,component,2008-02-19,
1100,100000039588,,Редуктор вращения,11-RUD-CBVZ-RD01,19,component,2018-07-02,
1100,100000039609,,Установка компрессорная,11-RUD-CBVZ-RD01,19,component,2018-07-02,
1100,100000048708,,Комплект АСУ ГТК TRAX-10 LP,11-RUD-CBVZ-RD01,0,component,2020-06-23,
1100,100000061902,,Станок буровой SmartROC D65-10LF №020,11-RUD-CBVZ-RD02,20,head,2018-07-02,
1100,100000039568,,Двигатель внутр.сгорания №MCW11882,11-RUD-CBVZ-RD02,20,component,2008-02-19,
1100,100000039589,,Редуктор вращения,11-RUD-CBVZ-RD02,20,component,2018-07-02,
1100,100000039610,,Установка компрессорная,11-RUD-CBVZ-RD02,20,component,2018-07-02,
1100,100000048726,,Комплект АСУ ГТК TRAX-10 LP,11-RUD-CBVZ-RD02,0,component,2020-06-23,
1100,100000026783,,Станок буровой SmartROC D65-10LF №021,11-RUD-CBVZ-RD03,21,head,2019-06-27,
1100,100000039582,,Редуктор вращения,11-RUD-CBVZ-RD03,21,component,2019-06-27,
1100,100000039603,,Установка компрессорная,11-RUD-CBVZ-RD03,21,component,2019-03-01,
1100,100000096695,,ДВС C15 №MCW15685,11-RUD-CBVZ-RD03,21,component,2022-01-02,
1100,100000098796,,Комплект АСУ ГТК TRAX-10 LP,11-RUD-CBVZ-RD03,0,component,2020-10-21,
