,eo_code,be_code,head_type,be_description,eo_class_code,eo_class_description,eo_category_spec,eo_model_name,operation_start_date,evaluated_operation_finish_date,sap_system_status,sap_user_status,year,qty_by_end_of_year,qty_in
4105,100000084458,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,,Станок буровой DML HP 1450,2013-06-30,2024-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4106,100000092886,1400.0,component,"АО ""Полюс Магадан""",,,,,2013-06-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4107,100000093167,1400.0,component,"АО ""Полюс Магадан""",,,,,2013-06-30,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4108,100000093168,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4109,100000092986,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-03-14,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4110,100000084441,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,,Погрузчик фронтальный WA200-5,2017-06-26,2031-09-21 00:00:00,УСТН,СИНХ,2022.0,1.0,
4111,100000092880,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-11-15,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4112,100000092980,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-11-15,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4113,100000093181,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-06-26,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4114,100000093182,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4115,100000090003,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые SmartROC D65,2022-08-01,2030-07-31 00:00:00,УСТН,НПВЭ,2022.0,1.0,1.0
4116,100000094811,,,,,,,,,,,,,,
4117,100000094812,,,,,,,,,,,,,,
4118,100000094813,,,,,,,,,,,,,,
4119,100000094814,,,,,,,,,,,,,,
4120,100000090004,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые SmartROC D65,2022-08-01,2030-07-31 00:00:00,УСТН,НПВЭ,2022.0,1.0,1.0
4121,100000094807,,,,,,,,,,,,,,
4122,100000094808,,,,,,,,,,,,,,
4123,100000094809,,,,,,,,,,,,,,
4124,100000094810,,,,,,,,,,,,,,
4125,100000090005,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые SmartROC D65,2022-08-01,2030-07-31 00:00:00,УСТН,НПВЭ,2022.0,1.0,1.0
4126,100000094803,,,,,,,,,,,,,,
4127,100000094804,,,,,,,,,,,,,,
4128,100000094805,,,,,,,,,,,,,,
4129,100000094806,,,,,,,,,,,,,,
4130,100000084449,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,,Станок буровой FlexiROC D66,2012-11-18,2023-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4131,100000093143,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-11-18,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4132,100000093144,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-11-18,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4133,100000093145,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4134,100000093142,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-07-15,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4135,100000084450,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,,Станок буровой FlexiROC D69,2012-11-25,2023-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4136,100000092881,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-11-25,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4137,100000092981,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-10-09,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4138,100000093023,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-11-25,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4139,100000093024,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4140,100000084451,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,,Станок буровой FlexiROC D70,2012-12-31,2024-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4141,100000093146,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-05-22,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4142,100000093147,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-12-31,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4143,100000093148,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-12-31,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4144,100000093149,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4145,100000084452,,,,,,,,,,,,,,
4146,100000093150,,,,,,,,,,,,,,
4147,100000093151,,,,,,,,,,,,,,
4148,100000093152,,,,,,,,,,,,,,
4149,100000093153,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4150,100000084453,1400.0,head,"АО ""Полюс Магадан""",E02_03,Станки буровые ударно-вращательного бур.,,Станок буровой FlexiROC D72,2013-06-01,2024-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4151,100000092882,1400.0,component,"АО ""Полюс Магадан""",,,,,2013-06-01,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4152,100000092982,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-10-05,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4153,100000093025,1400.0,component,"АО ""Полюс Магадан""",,,,,2013-06-01,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4154,100000093026,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4155,100000084416,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-5D,2012-03-31,2025-03-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
4156,100000092900,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-08-03,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4157,100000092902,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-03-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4158,100000092903,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4159,100000092901,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-06-30,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4160,100000084427,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,,Бульдозер гусеничный D65PX,2017-12-11,2031-09-21 00:00:00,УСТН,,2022.0,1.0,
4161,100000092948,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-12-11,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4162,100000092949,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-12-11,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4163,100000092950,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-12-11,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4164,100000092951,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-12-11,2029-12-11 00:00:00,ПВЕО,,2022.0,1.0,
4165,100000084428,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,,Бульдозер гусеничный D6R,2017-12-20,2031-09-21 00:00:00,УСТН,СИНХ,2022.0,1.0,
4166,100000092944,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-12-20,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4167,100000092945,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-12-20,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4168,100000092946,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-12-20,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4169,100000092947,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4170,100000084429,1400.0,head,"АО ""Полюс Магадан""",E05_01,Бульдозеры колесные,,Бульдозер колесный WD600-6,2017-08-25,2031-09-21 00:00:00,УСТН,СИНХ,2022.0,1.0,
4171,100000092952,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-10-05,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4172,100000092953,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-10-05,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4173,100000092954,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-08-25,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4174,100000092955,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4175,100000084425,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-6,2021-01-16,2029-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4176,100000092934,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-16,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4177,100000092935,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-22,2033-01-22 00:00:00,ПВЕО,,2022.0,1.0,
4178,100000092932,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-16,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4179,100000092933,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-16,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4180,100000084424,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-6,2021-01-16,2029-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4181,100000092938,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-16,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4182,100000092939,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-24,2033-01-24 00:00:00,ПВЕО,,2022.0,1.0,
4183,100000092936,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-16,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4184,100000092937,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-16,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4185,100000084489,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-6,2022-04-01,2030-07-31 00:00:00,УСТН,,2022.0,1.0,1.0
4186,100000093183,,,,,,,,,,,,,,
4187,100000093184,,,,,,,,,,,,,,
4188,100000093185,,,,,,,,,,,,,,
4189,100000093186,,,,,,,,,,,,,,
4190,100000084417,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-5D,2012-03-31,2025-03-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
4191,100000092905,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-09-15,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4192,100000092906,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-03-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4193,100000092907,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4194,100000092904,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-09-15,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4195,100000084509,1400.0,head,"АО ""Полюс Магадан""",E05_01,Бульдозеры колесные,,Бульдозер колесный WD600-6,2022-04-01,2031-09-21 00:00:00,УСТН,,2022.0,1.0,1.0
4196,100000093207,,,,,,,,,,,,,,
4197,100000093208,,,,,,,,,,,,,,
4198,100000093209,,,,,,,,,,,,,,
4199,100000093210,,,,,,,,,,,,,,
4200,100000084418,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-5D,2012-03-31,2025-03-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
4201,100000092910,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-03-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4202,100000092911,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4203,100000092909,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-07-11,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4204,100000092908,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-02-17,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4205,100000084419,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-5D,2012-08-31,2025-03-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
4206,100000092914,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4207,100000092915,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4208,100000092913,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-06-01,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4209,100000092912,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-06-01,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4210,100000084426,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,,Бульдозер гусеничный D275A-5D,2012-08-31,2025-08-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4211,100000092942,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4212,100000092943,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4213,100000092940,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4214,100000092941,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-12-01,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4215,100000084420,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-5D,2012-08-31,2025-03-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
4216,100000092918,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4217,100000092919,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4218,100000092916,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-05-01,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4219,100000092917,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-01-15,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4220,100000084421,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-5D,2012-08-31,2025-08-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4221,100000092922,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4222,100000092923,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4223,100000092920,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-10-11,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4224,100000092921,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-04-20,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4225,100000089945,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,,Бульдозер гусеничный D275A-5D,2022-05-01,2032-07-31 00:00:00,УСТН,НПВЭ,2022.0,1.0,1.0
4226,100000094798,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2024-08-31 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
4227,100000094799,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2024-08-31 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
4228,100000094800,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2024-08-31 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
4229,100000094801,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2024-08-31 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
4230,100000084422,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-5D,2012-08-31,2025-08-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4231,100000092926,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4232,100000092927,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4233,100000092925,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-03-21,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4234,100000092924,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-09-21,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4235,100000084423,1400.0,head,"АО ""Полюс Магадан""",E05_02,Бульдозеры гусеничные,Гусеничные бульдозеры в классе мощности 350-450 kW,Бульдозер гусеничный D375A-5D,2012-08-31,2025-08-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4236,100000092929,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-05-07,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4237,100000092930,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4238,100000092931,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4239,100000092928,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-05-07,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4240,100000084447,1400.0,head,"АО ""Полюс Магадан""",E03_01,Экскаваторы гидравлические,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC400-7,2012-05-31,2025-05-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
4241,100000092899,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-09-19,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4242,100000093189,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-05-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4243,100000093190,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-05-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4244,100000093191,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4245,100000095141,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-05-31,2024-05-31 00:00:00,ПВЕО,,2022.0,1.0,
4246,100000084448,1400.0,head,"АО ""Полюс Магадан""",E03_01,Экскаваторы гидравлические,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC400-7,2020-12-28,2030-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4247,100000093193,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-12-28,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4248,100000093194,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-12-28,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4249,100000093195,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-18,2033-01-18 00:00:00,ПВЕО,,2022.0,1.0,
4250,100000095142,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-12-28,2032-12-28 00:00:00,ПВЕО,,2022.0,1.0,
4251,100000093192,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-12-28,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4252,100000090006,1400.0,head,"АО ""Полюс Магадан""",E03_01,Экскаваторы гидравлические,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC400-7,2022-04-01,2032-06-30 00:00:00,УСТН,,2022.0,1.0,1.0
4253,100000094815,,,,,,,,,,,,,,
4254,100000094816,,,,,,,,,,,,,,
4255,100000094817,,,,,,,,,,,,,,
4256,100000094818,,,,,,,,,,,,,,
4257,100000095143,,,,,,,,,,,,,,
4258,100000084444,1400.0,head,"АО ""Полюс Магадан""",E03_01,Экскаваторы гидравлические,Гидравлические экскаваторы с объемом ковша 20-22м3,Экскаватор гидравл. PC4000-6,2018-04-30,2028-04-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
4259,100000093197,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-04-30,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4260,100000093198,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-04-30,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4261,100000093199,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4262,100000095129,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-04-30,2030-04-30 00:00:00,ПВЕО,,2022.0,1.0,
4263,100000092898,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-22,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4264,100000084446,1400.0,head,"АО ""Полюс Магадан""",E03_01,Экскаваторы гидравлические,Гидравлические экскаваторы с объемом ковша 1-5 м3,Экскаватор гидравл. PC750-7,2018-03-31,2028-03-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4265,100000092897,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-07-04,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4266,100000093201,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-03-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4267,100000093202,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-03-31,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4268,100000093203,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-03-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4269,100000093204,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4270,100000095130,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-03-31,2030-03-31 00:00:00,ПВЕО,,2022.0,1.0,
4271,100000084445,1400.0,head,"АО ""Полюс Магадан""",E03_01,Экскаваторы гидравлические,Гидравлические экскаваторы с объемом ковша 6-7 м3,Экскаватор гидравл. PC1250SP-8,2018-12-31,2028-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4272,100000092896,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-09-01,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4273,100000092872,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-12-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4274,100000093187,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-12-31,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4275,100000093188,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-01-16,2033-01-16 00:00:00,ПВЕО,,2022.0,1.0,
4276,100000095131,1400.0,component,"АО ""Полюс Магадан""",,,,,2018-03-31,2030-03-31 00:00:00,ПВЕО,,2022.0,1.0,
4277,100000084433,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,,Погрузчик фронтальный 994H,2017-07-06,2027-06-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
4278,100000092972,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-07-06,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4279,100000092971,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-07-06,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4280,100000093950,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-07-06,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4281,100000093951,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4282,100000084434,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,,Погрузчик фронтальный 994H,2017-07-06,2027-06-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
4283,100000093952,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-07-06,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4284,100000093953,1400.0,component,"АО ""Полюс Магадан""",,,,,2019-12-31,2031-12-31 00:00:00,ПВЕО,,2022.0,1.0,
4285,100000092973,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-07-06,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4286,100000097988,1400.0,component,"АО ""Полюс Магадан""",,,,,2017-07-06,2031-09-21 00:00:00,ПВЕО,КМПН,2022.0,1.0,
4287,100000084435,1400.0,head,"АО ""Полюс Магадан""",E17_11,Погрузчики фронтальные,,Погрузчик фронтальный WA900-3HL,2012-08-31,2023-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
4288,100000092975,1400.0,component,"АО ""Полюс Магадан""",,,,,2020-04-13,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4289,100000093131,1400.0,component,"АО ""Полюс Магадан""",,,,,2021-08-13,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
4290,100000093132,1400.0,component,"АО ""Полюс Магадан""",,,,,2012-08-31,2031-09-21 00:00:00,ПВЕО,,2022.0,1.0,
