be_code,be_description,eo_class_code,eo_class_description,eo_model_name,teh_mesto,gar_no,eo_code,head_type,operation_start_date,expected_operation_period_years,expected_operation_finish_date,sap_planned_finish_operation_date,expected_operation_status_code,expected_operation_status_code_date,sap_system_status,sap_user_status,reported_operation_finish_date,reported_operation_status,qty at 31.12.2022,in 2022,out 2022,qty at 31.12.2023,in 2023,out 2023
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD63,764,100000056244,component,2021-05-10,12.0,2033-05-10 00:00:00,,operation,2022-06-17 11:42:50.112590,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD63,764,100000056240,component,2021-05-10,12.0,2033-05-10 00:00:00,,operation,2022-06-17 11:42:53.047011,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD63,764,100000056242,component,2021-05-10,12.0,2033-05-10 00:00:00,,operation,2022-06-17 11:42:53.052340,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD64,765,100000054981,head,2021-05-21,12.0,2033-05-21 00:00:00,,operation,2022-06-17 11:42:50.116865,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD64,765,100000056245,component,2021-05-21,12.0,2033-05-21 00:00:00,,operation,2022-06-17 11:42:48.599657,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD64,765,100000056246,component,2021-05-21,12.0,2033-05-21 00:00:00,,operation,2022-06-17 11:42:48.604916,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD64,765,100000056248,component,2021-05-21,12.0,2033-05-21 00:00:00,,operation,2022-06-17 11:42:48.608750,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD64,765,100000056250,component,2021-05-21,12.0,2033-05-21 00:00:00,,operation,2022-06-17 11:42:48.612547,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD64,765,100000056251,component,2021-05-21,12.0,2033-05-21 00:00:00,,operation,2022-06-17 11:42:48.616304,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD64,765,100000056247,component,2021-05-21,12.0,2033-05-21 00:00:00,,operation,2022-06-17 11:42:53.059396,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD64,765,100000056249,component,2021-05-21,12.0,2033-05-21 00:00:00,,operation,2022-06-17 11:42:53.065014,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD64,АГИТО,100000098669,component,2020-10-21,12.0,2032-10-21 00:00:00,,operation,2022-06-17 11:42:53.612146,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD65,766,100000054982,head,2021-07-20,12.0,2033-07-20 00:00:00,,operation,2022-06-17 11:42:50.504084,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD65,766,100000056252,component,2021-07-20,12.0,2033-07-20 00:00:00,,operation,2022-06-17 11:42:48.620065,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD65,766,100000056253,component,2021-07-20,12.0,2033-07-20 00:00:00,,operation,2022-06-17 11:42:48.623883,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD65,766,100000056255,component,2021-07-20,12.0,2033-07-20 00:00:00,,operation,2022-06-17 11:42:48.627668,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD65,766,100000056257,component,2021-07-20,12.0,2033-07-20 00:00:00,,operation,2022-06-17 11:42:48.631430,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD65,766,100000056258,component,2021-07-20,12.0,2033-07-20 00:00:00,,operation,2022-06-17 11:42:48.635263,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD65,766,100000056254,component,2021-07-20,12.0,2033-07-20 00:00:00,,operation,2022-06-17 11:42:53.069669,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD65,766,100000056256,component,2021-07-20,12.0,2033-07-20 00:00:00,,operation,2022-06-17 11:42:53.074347,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD65,АГИТО,100000098679,component,2020-10-21,12.0,2032-10-21 00:00:00,,operation,2022-06-17 11:42:53.646894,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD66,767,100000054983,head,2021-07-25,12.0,2033-07-25 00:00:00,,operation,2022-06-17 11:42:50.524992,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD66,767,100000056259,component,2021-07-25,12.0,2033-07-25 00:00:00,,operation,2022-06-17 11:42:48.639100,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD66,767,100000056260,component,2021-07-25,12.0,2033-07-25 00:00:00,,operation,2022-06-17 11:42:48.643018,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD66,767,100000056262,component,2021-07-25,12.0,2033-07-25 00:00:00,,operation,2022-06-17 11:42:48.646867,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD66,767,100000056264,component,2021-07-25,12.0,2033-07-25 00:00:00,,operation,2022-06-17 11:42:48.650711,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD66,767,100000056265,component,2021-07-25,12.0,2033-07-25 00:00:00,,operation,2022-06-17 11:42:48.654451,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD66,767,100000056261,component,2021-07-25,12.0,2033-07-25 00:00:00,,operation,2022-06-17 11:42:53.078784,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD66,767,100000056263,component,2021-07-25,12.0,2033-07-25 00:00:00,,operation,2022-06-17 11:42:53.083337,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD66,АГИТО,100000098680,component,2020-10-21,12.0,2032-10-21 00:00:00,,operation,2022-06-17 11:42:53.651148,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD67,768,100000054984,head,2021-08-05,12.0,2033-08-05 00:00:00,,operation,2022-06-17 11:42:50.538078,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD67,768,100000056266,component,2021-08-05,12.0,2033-08-05 00:00:00,,operation,2022-06-17 11:42:48.658455,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD67,768,100000056267,component,2021-08-05,12.0,2033-08-05 00:00:00,,operation,2022-06-17 11:42:48.662310,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD67,768,100000056269,component,2021-08-05,12.0,2033-08-05 00:00:00,,operation,2022-06-17 11:42:48.666192,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD67,768,100000056271,component,2021-08-05,12.0,2033-08-05 00:00:00,,operation,2022-06-17 11:42:48.669931,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD67,768,100000056272,component,2021-08-05,12.0,2033-08-05 00:00:00,,operation,2022-06-17 11:42:48.673722,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD67,768,100000056268,component,2021-08-05,12.0,2033-08-05 00:00:00,,operation,2022-06-17 11:42:53.088099,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD67,768,100000056270,component,2021-08-05,12.0,2033-08-05 00:00:00,,operation,2022-06-17 11:42:53.094526,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD67,АГИТО,100000098683,component,2020-10-21,12.0,2032-10-21 00:00:00,,operation,2022-06-17 11:42:53.655099,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD68,АГИТО,100000098797,component,2021-09-08,12.0,2033-09-08 00:00:00,,operation,2022-06-17 11:42:53.675263,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD68,769,100000054985,head,2021-08-11,12.0,2033-08-11 00:00:00,,operation,2022-06-17 11:42:50.546925,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD68,769,100000056273,component,2021-08-11,12.0,2033-08-11 00:00:00,,operation,2022-06-17 11:42:48.677522,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD68,769,100000056274,component,2021-08-11,12.0,2033-08-11 00:00:00,,operation,2022-06-17 11:42:48.681315,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD68,769,100000056276,component,2021-08-11,12.0,2033-08-11 00:00:00,,operation,2022-06-17 11:42:48.685064,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD68,769,100000056278,component,2021-08-11,12.0,2033-08-11 00:00:00,,operation,2022-06-17 11:42:48.688872,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD68,769,100000056279,component,2021-08-11,12.0,2033-08-11 00:00:00,,operation,2022-06-17 11:42:48.692660,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD68,769,100000056275,component,2021-08-11,12.0,2033-08-11 00:00:00,,operation,2022-06-17 11:42:50.551473,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD68,769,100000056277,component,2021-08-11,12.0,2033-08-11 00:00:00,,operation,2022-06-17 11:42:50.555608,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD69,770,100000054986,head,2021-08-19,12.0,2033-08-19 00:00:00,,operation,2022-06-17 11:42:50.616116,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD69,770,100000056280,component,2021-08-20,12.0,2033-08-20 00:00:00,,operation,2022-06-17 11:42:48.696626,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD69,770,100000056281,component,2021-08-20,12.0,2033-08-20 00:00:00,,operation,2022-06-17 11:42:48.701863,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD69,770,100000056283,component,2021-08-20,12.0,2033-08-20 00:00:00,,operation,2022-06-17 11:42:48.706662,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD69,770,100000056285,component,2021-08-20,12.0,2033-08-20 00:00:00,,operation,2022-06-17 11:42:48.711338,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD69,770,100000056286,component,2021-08-20,12.0,2033-08-20 00:00:00,,operation,2022-06-17 11:42:48.715888,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD69,770,100000056282,component,2021-08-20,12.0,2033-08-20 00:00:00,,operation,2022-06-17 11:42:53.100251,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD69,770,100000056284,component,2021-08-20,12.0,2033-08-20 00:00:00,,operation,2022-06-17 11:42:53.106200,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD69,АГИТО,100000098685,component,2020-10-21,12.0,2032-10-21 00:00:00,,operation,2022-06-17 11:42:53.663916,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD70,771,100000054987,head,2021-08-27,12.0,2033-08-27 00:00:00,,operation,2022-06-17 11:42:50.641155,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD70,771,100000056287,component,2021-08-27,12.0,2033-08-27 00:00:00,,operation,2022-06-17 11:42:48.720477,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD70,771,100000056288,component,2021-08-27,12.0,2033-08-27 00:00:00,,operation,2022-06-17 11:42:48.725000,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD70,771,100000056290,component,2021-08-27,12.0,2033-08-27 00:00:00,,operation,2022-06-17 11:42:48.729274,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD70,771,100000056292,component,2021-08-27,12.0,2033-08-27 00:00:00,,operation,2022-06-17 11:42:48.733648,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD70,771,100000056293,component,2021-08-27,12.0,2033-08-27 00:00:00,,operation,2022-06-17 11:42:48.737984,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD70,771,100000056289,component,2021-08-27,12.0,2033-08-27 00:00:00,,operation,2022-06-17 11:42:50.647981,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD70,771,100000056291,component,2021-08-27,12.0,2033-08-27 00:00:00,,operation,2022-06-17 11:42:50.652017,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD70,АГИТО,100000098671,component,2020-10-21,12.0,2032-10-21 00:00:00,,operation,2022-06-17 11:42:53.620162,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD71,733,100000056014,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:42.552830,ПВЕО,,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD71,772,100000054988,head,2021-09-06,12.0,2033-09-06 00:00:00,,operation,2022-06-17 11:42:50.655926,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD71,772,100000056294,component,2021-09-06,12.0,2033-09-06 00:00:00,,operation,2022-06-17 11:42:48.741914,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD71,772,100000056295,component,2021-09-06,12.0,2033-09-06 00:00:00,,operation,2022-06-17 11:42:48.745770,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD71,772,100000056297,component,2021-09-06,12.0,2033-09-06 00:00:00,,operation,2022-06-17 11:42:48.750153,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD71,772,100000056299,component,2021-09-06,12.0,2033-09-06 00:00:00,,operation,2022-06-17 11:42:48.754130,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD71,772,100000056300,component,2021-09-06,12.0,2033-09-06 00:00:00,,operation,2022-06-17 11:42:48.758073,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD71,772,100000056298,component,2021-09-06,12.0,2033-09-06 00:00:00,,operation,2022-06-17 11:42:50.663992,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD71,АГИТО,100000098675,component,2020-10-21,12.0,2032-10-21 00:00:00,,operation,2022-06-17 11:42:53.632176,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD72,773,100000054989,head,2021-09-09,12.0,2033-09-09 00:00:00,,operation,2022-06-17 11:42:50.668264,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD72,773,100000056301,component,2021-09-09,12.0,2033-09-09 00:00:00,,operation,2022-06-17 11:42:48.761922,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD72,773,100000056302,component,2021-09-09,12.0,2033-09-09 00:00:00,,operation,2022-06-17 11:42:48.768988,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD72,773,100000056304,component,2021-09-09,12.0,2033-09-09 00:00:00,,operation,2022-06-17 11:42:48.773244,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD72,773,100000056306,component,2021-09-09,12.0,2033-09-09 00:00:00,,operation,2022-06-17 11:42:48.777326,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD72,773,100000056307,component,2021-09-09,12.0,2033-09-09 00:00:00,,operation,2022-06-17 11:42:48.781361,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD72,773,100000056303,component,2021-09-09,12.0,2033-09-09 00:00:00,,operation,2022-06-17 11:42:50.675139,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD72,773,100000056305,component,2021-09-09,12.0,2033-09-09 00:00:00,,operation,2022-06-17 11:42:50.679456,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD72,АГИТО,100000098670,component,2020-10-21,12.0,2032-10-21 00:00:00,,operation,2022-06-17 11:42:53.616320,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD73,774,100000054990,head,2021-09-18,12.0,2033-09-18 00:00:00,,operation,2022-06-17 11:42:50.683474,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD73,774,100000056308,component,2021-09-18,12.0,2033-09-18 00:00:00,,operation,2022-06-17 11:42:48.785229,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD73,774,100000056309,component,2021-09-18,12.0,2033-09-18 00:00:00,,operation,2022-06-17 11:42:48.789075,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD73,774,100000056311,component,2021-09-18,12.0,2033-09-18 00:00:00,,operation,2022-06-17 11:42:48.792778,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD73,774,100000056313,component,2021-09-18,12.0,2033-09-18 00:00:00,,operation,2022-06-17 11:42:48.796396,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD73,774,100000056314,component,2021-09-18,12.0,2033-09-18 00:00:00,,operation,2022-06-17 11:42:48.800186,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD73,774,100000056310,component,2021-09-18,12.0,2033-09-18 00:00:00,,operation,2022-06-17 11:42:50.687740,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD73,774,100000056312,component,2021-09-18,12.0,2033-09-18 00:00:00,,operation,2022-06-17 11:42:50.692071,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD73,АГИТО,100000098677,component,2020-10-21,12.0,2032-10-21 00:00:00,,operation,2022-06-17 11:42:53.642155,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD74,775,100000054991,head,2021-09-19,12.0,2033-09-19 00:00:00,,operation,2022-06-17 11:42:50.699726,УСТН,НПВЭ СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD74,775,100000056315,component,2021-08-01,12.0,2033-08-01 00:00:00,,operation,2022-06-17 11:42:48.804031,ПВЕО,ВЗКП КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD74,775,100000056316,component,2021-08-01,12.0,2033-08-01 00:00:00,,operation,2022-06-17 11:42:48.807817,ПВЕО,ВЗКП КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD74,775,100000056318,component,2021-08-01,12.0,2033-08-01 00:00:00,,operation,2022-06-17 11:42:48.811718,ПВЕО,ВЗКП КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD74,775,100000056320,component,2021-08-01,12.0,2033-08-01 00:00:00,,operation,2022-06-17 11:42:48.815527,ПВЕО,ВЗКП КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD74,775,100000056321,component,2021-08-01,12.0,2033-08-01 00:00:00,,operation,2022-06-17 11:42:48.819344,ПВЕО,ВЗКП КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD74,775,100000056317,component,2021-08-01,12.0,2033-08-01 00:00:00,,operation,2022-06-17 11:42:53.111452,ПВЕО,ВЗКП,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD74,775,100000056319,component,2021-08-01,12.0,2033-08-01 00:00:00,,operation,2022-06-17 11:42:53.117378,ПВЕО,ВЗКП,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD74,АГИТО,100000098637,component,2021-09-08,12.0,2033-09-08 00:00:00,,operation,2022-06-17 11:42:53.531130,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,Самосвалы CAT 793D,11-RUD-CGTR-SEBT-CD75,776,100000054992,head,2021-10-06,12.0,2033-10-06 00:00:00,,operation,2022-06-17 11:42:50.707460,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD75,776,100000056322,component,2021-10-06,12.0,2033-10-06 00:00:00,,operation,2022-06-17 11:42:48.823158,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD75,776,100000056323,component,2021-10-06,12.0,2033-10-06 00:00:00,,operation,2022-06-17 11:42:48.826901,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD75,776,100000056327,component,2021-10-06,12.0,2033-10-06 00:00:00,,operation,2022-06-17 11:42:48.830637,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD75,776,100000056328,component,2021-10-06,12.0,2033-10-06 00:00:00,,operation,2022-06-17 11:42:48.834409,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD75,776,100000056324,component,2021-10-06,12.0,2033-10-06 00:00:00,,operation,2022-06-17 11:42:50.711560,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD75,776,100000056326,component,2021-10-06,12.0,2033-10-06 00:00:00,,operation,2022-06-17 11:42:50.716004,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-CGTR-SEBT-CD75,776,100000056325,component,2021-10-06,12.0,2033-10-06 00:00:00,,operation,2022-06-17 11:42:50.720366,ПВЕО,КМПН,,,1,0,0,1,0,0
